2272.98	0.00146668
2273.98	0.00146298
2274.98	0.00145932
2275.98	0.00145569
2276.98	0.0014521
2277.98	0.00144854
2278.98	0.00144502
2279.98	0.00144153
2280.98	0.00143807
2281.98	0.00143464
2282.98	0.00143125
2283.98	0.00142789
2284.98	0.00142456
2285.98	0.00142126
2286.98	0.001418
2287.98	0.00141476
2288.98	0.00141155
2289.98	0.00140838
2290.98	0.00140523
2291.98	0.00140211
2292.98	0.00139902
2293.98	0.00139596
2294.98	0.00139293
2295.98	0.00138993
2296.98	0.00138695
2297.98	0.001384
2298.98	0.00138108
2299.98	0.00137819
2300.98	0.00137532
2301.98	0.00137248
2302.98	0.00136967
2303.98	0.00136688
2304.98	0.00136411
2305.98	0.00136137
2306.98	0.00135866
2307.98	0.00135597
2308.98	0.00135331
2309.98	0.00135067
2310.98	0.00134805
2311.98	0.00134546
2312.98	0.00134289
2313.98	0.00134035
2314.98	0.00133782
2315.98	0.00133532
2316.98	0.00133285
2317.98	0.00133039
2318.98	0.00132796
2319.98	0.00132555
2320.98	0.00132316
2321.98	0.00132079
2322.98	0.00131844
2323.98	0.00131612
2324.98	0.00131381
2325.98	0.00131153
2326.98	0.00130926
2327.98	0.00130702
2328.98	0.00130479
2329.98	0.00130259
2330.98	0.00130041
2331.98	0.00129824
2332.98	0.00129609
2333.98	0.00129397
2334.98	0.00129186
2335.98	0.00128977
2336.98	0.0012877
2337.98	0.00128564
2338.98	0.00128361
2339.98	0.00128159
2340.98	0.00127959
2341.98	0.00127761
2342.98	0.00127564
2343.98	0.0012737
2344.98	0.00127177
2345.98	0.00126985
2346.98	0.00126796
2347.98	0.00126608
2348.98	0.00126421
2349.98	0.00126236
2350.98	0.00126053
2351.98	0.00125872
2352.98	0.00125692
2353.98	0.00125513
2354.98	0.00125336
2355.98	0.00125161
2356.98	0.00124987
2357.98	0.00124815
2358.98	0.00124644
2359.98	0.00124474
2360.98	0.00124306
2361.98	0.0012414
2362.98	0.00123975
2363.98	0.00123811
2364.98	0.00123649
2365.98	0.00123488
2366.98	0.00123328
2367.98	0.0012317
2368.98	0.00123013
2369.98	0.00122858
2370.98	0.00122704
2371.98	0.00122551
2372.98	0.00122399
2373.98	0.00122249
2374.98	0.001221
2375.98	0.00121952
2376.98	0.00121806
2377.98	0.00121661
2378.98	0.00121517
2379.98	0.00121374
2380.98	0.00121233
2381.98	0.00121092
2382.98	0.00120953
2383.98	0.00120815
2384.98	0.00120678
2385.98	0.00120542
2386.98	0.00120408
2387.98	0.00120274
2388.98	0.00120142
2389.98	0.00120011
2390.98	0.00119881
2391.98	0.00119752
2392.98	0.00119624
2393.98	0.00119497
2394.98	0.00119371
2395.98	0.00119247
2396.98	0.00119123
2397.98	0.00119
2398.98	0.00118879
2399.98	0.00118758
2400.98	0.00118638
2401.98	0.0011852
2402.98	0.00118402
2403.98	0.00118285
2404.98	0.0011817
2405.98	0.00118055
2406.98	0.00117941
2407.98	0.00117828
2408.98	0.00117716
2409.98	0.00117605
2410.98	0.00117495
2411.98	0.00117386
2412.98	0.00117278
2413.98	0.00117171
2414.98	0.00117064
2415.98	0.00116958
2416.98	0.00116854
2417.98	0.0011675
2418.98	0.00116647
2419.98	0.00116545
2420.98	0.00116443
2421.98	0.00116343
2422.98	0.00116243
2423.98	0.00116144
2424.98	0.00116046
2425.98	0.00115949
2426.98	0.00115852
2427.98	0.00115757
2428.98	0.00115662
2429.98	0.00115568
2430.98	0.00115474
2431.98	0.00115382
2432.98	0.0011529
2433.98	0.00115199
2434.98	0.00115109
2435.98	0.00115019
2436.98	0.0011493
2437.98	0.00114842
2438.98	0.00114754
2439.98	0.00114668
2440.98	0.00114582
2441.98	0.00114496
2442.98	0.00114412
2443.98	0.00114328
2444.98	0.00114244
2445.98	0.00114162
2446.98	0.0011408
2447.98	0.00113999
2448.98	0.00113918
2449.98	0.00113838
2450.98	0.00113759
2451.98	0.0011368
2452.98	0.00113602
2453.98	0.00113525
2454.98	0.00113448
2455.98	0.00113372
2456.98	0.00113296
2457.98	0.00113221
2458.98	0.00113147
2459.98	0.00113073
2460.98	0.00113
2461.98	0.00112927
2462.98	0.00112855
2463.98	0.00112784
2464.98	0.00112713
2465.98	0.00112643
2466.98	0.00112573
2467.98	0.00112504
2468.98	0.00112435
2469.98	0.00112367
2470.98	0.001123
2471.98	0.00112233
2472.98	0.00112166
2473.98	0.001121
2474.98	0.00112035
2475.98	0.0011197
2476.98	0.00111906
2477.98	0.00111842
2478.98	0.00111779
2479.98	0.00111716
2480.98	0.00111654
2481.98	0.00111592
2482.98	0.0011153
2483.98	0.0011147
2484.98	0.00111409
2485.98	0.00111349
2486.98	0.0011129
2487.98	0.00111231
2488.98	0.00111173
2489.98	0.00111115
2490.98	0.00111057
2491.98	0.00111
2492.98	0.00110943
2493.98	0.00110887
2494.98	0.00110831
2495.98	0.00110776
2496.98	0.00110721
2497.98	0.00110667
2498.98	0.00110613
2499.98	0.00110559
2500.98	0.00110506
2501.98	0.00110453
2502.98	0.00110401
2503.98	0.00110349
2504.98	0.00110298
2505.98	0.00110247
2506.98	0.00110196
2507.98	0.00110146
2508.98	0.00110096
2509.98	0.00110046
2510.98	0.00109997
2511.98	0.00109949
2512.98	0.001099
2513.98	0.00109852
2514.98	0.00109805
2515.98	0.00109758
2516.98	0.00109711
2517.98	0.00109664
2518.98	0.00109618
2519.98	0.00109573
2520.98	0.00109527
2521.98	0.00109482
2522.98	0.00109438
2523.98	0.00109393
2524.98	0.00109349
2525.98	0.00109306
2526.98	0.00109262
2527.98	0.00109219
2528.98	0.00109177
2529.98	0.00109135
2530.98	0.00109093
2531.98	0.00109051
2532.98	0.0010901
2533.98	0.00108969
2534.98	0.00108928
2535.98	0.00108888
2536.98	0.00108848
2537.98	0.00108808
2538.98	0.00108769
2539.98	0.0010873
2540.98	0.00108691
2541.98	0.00108653
2542.98	0.00108614
2543.98	0.00108577
2544.98	0.00108539
2545.98	0.00108502
2546.98	0.00108465
2547.98	0.00108428
2548.98	0.00108392
2549.98	0.00108356
2550.98	0.0010832
2551.98	0.00108284
2552.98	0.00108249
2553.98	0.00108214
2554.98	0.00108179
2555.98	0.00108145
2556.98	0.0010811
2557.98	0.00108076
2558.98	0.00108043
2559.98	0.00108009
2560.98	0.00107976
2561.98	0.00107943
2562.98	0.00107911
2563.98	0.00107878
2564.98	0.00107846
2565.98	0.00107814
2566.98	0.00107783
2567.98	0.00107751
2568.98	0.0010772
2569.98	0.00107689
2570.98	0.00107659
2571.98	0.00107628
2572.98	0.00107598
2573.98	0.00107568
2574.98	0.00107538
2575.98	0.00107509
2576.98	0.0010748
2577.98	0.00107451
